county,period,period_name,year,value
Sumner,4,April,2018,2.7
Sumner,3,March,2018,3.2
Sumner,2,February,2018,3
Sumner,1,January,2018,3.5
Sumner,12,December,2017,3
Sumner,11,November,2017,3
Sumner,10,October,2017,3
Sumner,9,September,2017,3.1
Sumner,8,August,2017,3.6
Sumner,7,July,2017,3.9
Sumner,6,June,2017,4
Sumner,5,May,2017,3.8
Sumner,4,April,2017,3.1
Sumner,3,March,2017,3.8
Sumner,2,February,2017,4
Sumner,1,January,2017,4.5
Sumner,12,December,2016,4.1
Sumner,11,November,2016,4.3
Sumner,10,October,2016,4.6
Sumner,9,September,2016,5
Sumner,8,August,2016,4.9
Sumner,7,July,2016,5.1
Sumner,6,June,2016,5.2
Sumner,5,May,2016,4.1
Sumner,4,April,2016,4
Sumner,3,March,2016,4.6
Sumner,2,February,2016,4.6
Sumner,1,January,2016,4.8
Sumner,12,December,2015,4.8
Sumner,11,November,2015,5
Sumner,10,October,2015,5.1
Sumner,9,September,2015,5.5
Sumner,8,August,2015,5.6
Sumner,7,July,2015,6.2
Sumner,6,June,2015,6.5
Sumner,5,May,2015,5.8
Sumner,4,April,2015,5.4
Sumner,3,March,2015,6.7
Sumner,2,February,2015,6
Sumner,1,January,2015,6.8
Sumner,12,December,2014,5.7
Sumner,11,November,2014,5.9
Sumner,10,October,2014,6
Sumner,9,September,2014,6.4
Sumner,8,August,2014,6.9
Sumner,7,July,2014,7.3
Sumner,6,June,2014,7
Sumner,5,May,2014,6.1
Sumner,4,April,2014,5.7
Sumner,3,March,2014,6.6
Sumner,2,February,2014,6.5
Sumner,1,January,2014,6.2
Sumner,12,December,2013,6.3
Sumner,11,November,2013,6.6
Sumner,10,October,2013,7.5
Sumner,9,September,2013,7.6
Sumner,8,August,2013,7.9
Sumner,7,July,2013,8.7
Sumner,6,June,2013,9
Sumner,5,May,2013,8.1
Sumner,4,April,2013,7.7
Sumner,3,March,2013,8
Sumner,2,February,2013,8.3
Sumner,1,January,2013,8.9
Sumner,12,December,2012,7.7
Sumner,11,November,2012,7.4
Sumner,10,October,2012,7.8
Sumner,9,September,2012,8
Sumner,8,August,2012,8.7
Sumner,7,July,2012,9.2
Sumner,6,June,2012,9.2
Sumner,5,May,2012,8.5
Sumner,4,April,2012,8.2
Sumner,3,March,2012,8.7
Sumner,2,February,2012,9.1
Sumner,1,January,2012,9.2
Sumner,12,December,2011,8.4
Sumner,11,November,2011,8.7
Sumner,10,October,2011,9.3
Sumner,9,September,2011,10.1
Sumner,8,August,2011,10.4
Sumner,7,July,2011,10.4
Sumner,6,June,2011,11.2
Sumner,5,May,2011,10.5
Sumner,4,April,2011,10.3
Sumner,3,March,2011,10.9
Sumner,2,February,2011,11.4
Sumner,1,January,2011,12.1
Tipton,12,December,2018,4.4
Tipton,11,November,2018,4.1
Tipton,10,October,2018,4.7
Tipton,9,September,2018,4.6
Tipton,8,August,2018,5.2
Tipton,7,July,2018,5.9
Tipton,6,June,2018,5.8
Tipton,5,May,2018,4.3
Tipton,4,April,2018,4.4
Tipton,3,March,2018,4.8
Tipton,2,February,2018,5.3
Tipton,1,January,2018,5.7
Tipton,12,December,2017,4.6
Tipton,11,November,2017,4.5
Tipton,10,October,2017,4.7
Tipton,9,September,2017,4.7
Tipton,8,August,2017,5
Tipton,7,July,2017,5.4
Tipton,6,June,2017,5.5
Tipton,5,May,2017,4.5
Tipton,4,April,2017,4.6
Tipton,3,March,2017,5.5
Tipton,2,February,2017,6.1
Tipton,1,January,2017,7.1
Tipton,12,December,2016,6.2
Tipton,11,November,2016,6
Tipton,10,October,2016,6.4
Tipton,9,September,2016,6.8
Tipton,8,August,2016,7.2
Tipton,7,July,2016,7.6
Tipton,6,June,2016,7.5
Tipton,5,May,2016,5.9
Tipton,4,April,2016,6
Tipton,3,March,2016,6.6
Tipton,2,February,2016,6.5
Tipton,1,January,2016,7.7
Tipton,12,December,2015,6.9
Tipton,11,November,2015,7
Tipton,10,October,2015,7.2
Tipton,9,September,2015,7.4
Tipton,8,August,2015,8
Tipton,7,July,2015,8.6
Tipton,6,June,2015,8.7
Tipton,5,May,2015,8.4
Tipton,4,April,2015,7.9
Tipton,3,March,2015,9.2
Tipton,2,February,2015,9.4
Tipton,1,January,2015,10.6
Tipton,12,December,2014,9.6
Tipton,11,November,2014,10
Tipton,10,October,2014,9.6
Tipton,9,September,2014,9.7
Tipton,8,August,2014,10.2
Tipton,7,July,2014,11
Tipton,6,June,2014,10.2
Tipton,5,May,2014,9.2
Tipton,4,April,2014,8.9
Tipton,3,March,2014,10.5
Tipton,2,February,2014,10.5
Tipton,1,January,2014,11.3
Tipton,12,December,2013,10.7
Tipton,11,November,2013,10.8
Tipton,10,October,2013,11.4
Tipton,9,September,2013,11
Tipton,8,August,2013,11.7
Tipton,7,July,2013,12.5
Tipton,6,June,2013,12.5
Tipton,5,May,2013,11.3
Tipton,4,April,2013,11.1
Tipton,3,March,2013,12.6
Tipton,2,February,2013,12.7
Tipton,1,January,2013,14
Tipton,12,December,2012,11.9
Tipton,11,November,2012,10.9
Tipton,10,October,2012,11
Tipton,9,September,2012,10.6
Tipton,8,August,2012,11
Tipton,7,July,2012,12.1
Tipton,6,June,2012,11.2
Tipton,5,May,2012,10.1
Tipton,4,April,2012,9.4
Tipton,3,March,2012,10.5
Tipton,2,February,2012,10.8
Tipton,1,January,2012,11.7
Tipton,12,December,2011,11.2
Tipton,11,November,2011,10.8
Tipton,10,October,2011,11.2
Tipton,9,September,2011,11.3
Tipton,8,August,2011,11.8
Tipton,7,July,2011,12.9
Tipton,6,June,2011,12.5
Tipton,5,May,2011,12.2
Tipton,4,April,2011,11.6
Tipton,3,March,2011,12.7
Tipton,2,February,2011,13.4
Tipton,1,January,2011,13.6
Trousdale,12,December,2018,3.7
Trousdale,11,November,2018,3.5
Trousdale,10,October,2018,3.7
Trousdale,9,September,2018,3.9
Trousdale,8,August,2018,4.3
Trousdale,7,July,2018,4.6
Trousdale,6,June,2018,4.8
Trousdale,5,May,2018,3.7
Trousdale,4,April,2018,3.6
Trousdale,3,March,2018,4.2
Trousdale,2,February,2018,4.6
Trousdale,1,January,2018,5
Trousdale,12,December,2017,4
Trousdale,11,November,2017,3.9
Trousdale,10,October,2017,3.9
Trousdale,9,September,2017,4
Trousdale,8,August,2017,4.5
Trousdale,7,July,2017,4.6
Trousdale,6,June,2017,4.8
Trousdale,5,May,2017,4
Trousdale,4,April,2017,3.9
Trousdale,3,March,2017,4.9
Trousdale,2,February,2017,5.7
Trousdale,1,January,2017,6.6
Trousdale,12,December,2016,5.7
Trousdale,11,November,2016,5.4
Trousdale,10,October,2016,5.5
Trousdale,9,September,2016,5.9
Trousdale,8,August,2016,5.9
Trousdale,7,July,2016,6
Trousdale,6,June,2016,6.2
Trousdale,5,May,2016,4.8
Trousdale,4,April,2016,4.8
Trousdale,3,March,2016,5.6
Trousdale,2,February,2016,5.8
Trousdale,1,January,2016,6
Trousdale,12,December,2015,5.4
Trousdale,11,November,2015,5.5
Trousdale,10,October,2015,5.7
Trousdale,9,September,2015,6.2
Trousdale,8,August,2015,6.4
Trousdale,7,July,2015,6.8
Trousdale,6,June,2015,7.1
Trousdale,5,May,2015,6.4
Trousdale,4,April,2015,6
Trousdale,3,March,2015,6.8
Trousdale,2,February,2015,7.2
Trousdale,1,January,2015,7.8
Trousdale,12,December,2014,6.9
Trousdale,11,November,2014,7
Trousdale,10,October,2014,7
Trousdale,9,September,2014,7.5
Trousdale,8,August,2014,8.3
Trousdale,7,July,2014,8.3
Trousdale,6,June,2014,8
Trousdale,5,May,2014,7.4
Trousdale,4,April,2014,7.1
Trousdale,3,March,2014,8.3
Trousdale,2,February,2014,8.3
Trousdale,1,January,2014,8.2
Trousdale,12,December,2013,8.3
Trousdale,11,November,2013,8.3
Trousdale,10,October,2013,8.9
Trousdale,9,September,2013,9
Trousdale,8,August,2013,9.2
Trousdale,7,July,2013,9.3
Trousdale,6,June,2013,10
Trousdale,5,May,2013,9
Trousdale,4,April,2013,8.7
Trousdale,3,March,2013,9.6
Trousdale,2,February,2013,9.7
Trousdale,1,January,2013,10.6
Trousdale,12,December,2012,9.2
Trousdale,11,November,2012,8.2
Trousdale,10,October,2012,8.4
Trousdale,9,September,2012,8.5
Trousdale,8,August,2012,9.2
Trousdale,7,July,2012,9.6
Trousdale,6,June,2012,9.7
Trousdale,5,May,2012,8.6
Trousdale,4,April,2012,8.1
Trousdale,3,March,2012,8.8
Trousdale,2,February,2012,9.4
Trousdale,1,January,2012,9.5
Trousdale,12,December,2011,8.6
Trousdale,11,November,2011,8.7
Trousdale,10,October,2011,9
Trousdale,9,September,2011,9.7
Trousdale,8,August,2011,10.2
Trousdale,7,July,2011,10.1
Trousdale,6,June,2011,10.8
Trousdale,5,May,2011,9.8
Trousdale,4,April,2011,9.9
Trousdale,3,March,2011,10.7
Trousdale,2,February,2011,11.1
Trousdale,1,January,2011,11.8
Unicoi,12,December,2018,2.4
Unicoi,11,November,2018,2.5
Unicoi,10,October,2018,2.6
Unicoi,9,September,2018,2.6
Unicoi,8,August,2018,2.9
Unicoi,7,July,2018,3
Unicoi,6,June,2018,3.3
Unicoi,5,May,2018,2.5
Unicoi,4,April,2018,2.4
Unicoi,3,March,2018,2.8
Unicoi,2,February,2018,2.8
Unicoi,1,January,2018,2.9
Unicoi,12,December,2017,2.5
Unicoi,11,November,2017,2.6
Unicoi,10,October,2017,2.6
Unicoi,9,September,2017,2.7
Unicoi,8,August,2017,3.1
Unicoi,7,July,2017,3.2
Unicoi,6,June,2017,3.4
Unicoi,5,May,2017,2.6
Unicoi,4,April,2017,2.8
Unicoi,3,March,2017,3.5
Unicoi,2,February,2017,3.9
Unicoi,1,January,2017,4.2
Unicoi,12,December,2016,3.6
Unicoi,11,November,2016,3.7
Unicoi,10,October,2016,3.9
Unicoi,9,September,2016,4.2
Unicoi,8,August,2016,4.2
Unicoi,7,July,2016,4.3
Unicoi,6,June,2016,4.4
Unicoi,5,May,2016,3.5
Unicoi,4,April,2016,3.6
Unicoi,3,March,2016,3.9
Unicoi,2,February,2016,4
Unicoi,1,January,2016,4.2
Unicoi,12,December,2015,3.9
Unicoi,11,November,2015,4.1
Unicoi,10,October,2015,4.4
Unicoi,9,September,2015,4.6
Unicoi,8,August,2015,4.8
Unicoi,7,July,2015,5.2
Unicoi,6,June,2015,5.4
Unicoi,5,May,2015,4.9
Unicoi,4,April,2015,4.6
Unicoi,3,March,2015,5
Unicoi,2,February,2015,5.3
Unicoi,1,January,2015,5.8
Unicoi,12,December,2014,5.1
Unicoi,11,November,2014,5.4
Unicoi,10,October,2014,5.5
Unicoi,9,September,2014,5.6
Unicoi,8,August,2014,6
Unicoi,7,July,2014,6
Unicoi,6,June,2014,5.9
Unicoi,5,May,2014,5.2
Unicoi,4,April,2014,4.8
Unicoi,3,March,2014,5.5
Unicoi,2,February,2014,5.5
Unicoi,1,January,2014,5.5
Unicoi,12,December,2013,5.4
Unicoi,11,November,2013,5.6
Unicoi,10,October,2013,6.2
Unicoi,9,September,2013,6.3
Unicoi,8,August,2013,6.6
Unicoi,7,July,2013,6.9
Unicoi,6,June,2013,7.4
Unicoi,5,May,2013,6.6
Unicoi,4,April,2013,6.6
Unicoi,3,March,2013,6.9
Unicoi,2,February,2013,7.1
Unicoi,1,January,2013,7.5
Unicoi,12,December,2012,6.9
Unicoi,11,November,2012,6.2
Unicoi,10,October,2012,6.6
Unicoi,9,September,2012,6.7
Unicoi,8,August,2012,7.5
Unicoi,7,July,2012,7.8
Unicoi,6,June,2012,7.9
Unicoi,5,May,2012,7.2
Unicoi,4,April,2012,6.8
Unicoi,3,March,2012,7.5
Unicoi,2,February,2012,7.6
Unicoi,1,January,2012,7.8
Unicoi,12,December,2011,7.3
Unicoi,11,November,2011,7.2
Unicoi,10,October,2011,7.7
Unicoi,9,September,2011,8.3
Unicoi,8,August,2011,8.6
Unicoi,7,July,2011,8.5
Unicoi,6,June,2011,9
Unicoi,5,May,2011,8.4
Unicoi,4,April,2011,8.5
Unicoi,3,March,2011,9.1
Unicoi,2,February,2011,9.4
Unicoi,1,January,2011,9.7
Union,12,December,2018,3
Union,11,November,2018,3.1
Union,10,October,2018,3.4
Union,9,September,2018,3.5
Union,8,August,2018,4.1
Union,7,July,2018,4.2
Union,6,June,2018,4.8
Union,5,May,2018,3.5
Union,4,April,2018,3.4
Union,3,March,2018,3.8
Union,2,February,2018,3.9
Union,1,January,2018,4.4
Union,12,December,2017,3.5
Union,11,November,2017,3.6
Union,10,October,2017,3.4
Union,9,September,2017,3.6
Union,8,August,2017,4.2
Union,7,July,2017,4.4
Union,6,June,2017,4.7
Union,5,May,2017,3.5
Union,4,April,2017,3.5
Union,3,March,2017,3.9
Union,2,February,2017,4.4
Union,1,January,2017,5.2
Union,12,December,2016,4.5
Union,11,November,2016,4.5
Union,10,October,2016,4.7
Union,9,September,2016,4.9
Union,8,August,2016,5.5
Union,7,July,2016,5.6
Union,6,June,2016,6.1
Union,5,May,2016,4.5
Union,4,April,2016,4.5
Union,3,March,2016,4.7
Union,2,February,2016,4.7
Union,1,January,2016,5.1
Union,12,December,2015,4.7
Union,11,November,2015,5
Union,10,October,2015,5.1
Union,9,September,2015,5.5
Union,8,August,2015,6.1
Union,7,July,2015,6.6
Union,6,June,2015,7
Union,5,May,2015,6
Union,4,April,2015,5.4
Union,3,March,2015,5.8
Union,2,February,2015,6.2
Union,1,January,2015,7
Union,12,December,2014,6
Union,11,November,2014,6.4
Union,10,October,2014,6.3
Union,9,September,2014,6.7
Union,8,August,2014,7.3
Union,7,July,2014,7.7
Union,6,June,2014,7.9
Union,5,May,2014,6.5
Union,4,April,2014,5.9
Union,3,March,2014,6.8
Union,2,February,2014,6.8
Union,1,January,2014,7.2
Union,12,December,2013,6.7
Union,11,November,2013,7.1
Union,10,October,2013,7.5
Union,9,September,2013,7.3
Union,8,August,2013,8.2
Union,7,July,2013,8.8
Union,6,June,2013,9.5
Union,5,May,2013,8.2
Union,4,April,2013,7.8
Union,3,March,2013,8.3
Union,2,February,2013,8.7
Union,1,January,2013,9.3
Union,12,December,2012,7.9
Union,11,November,2012,7.3
Union,10,October,2012,7.5
Union,9,September,2012,7.2
Union,8,August,2012,8.3
Union,7,July,2012,8.8
Union,6,June,2012,8.8
Union,5,May,2012,7.6
Union,4,April,2012,7
Union,3,March,2012,7.4
Union,2,February,2012,7.9
Union,1,January,2012,8.4
Union,12,December,2011,7.7
Union,11,November,2011,7.7
Union,10,October,2011,8.1
Union,9,September,2011,8.9
Union,8,August,2011,9.4
Union,7,July,2011,9.6
Union,6,June,2011,10.2
Union,5,May,2011,9
Union,4,April,2011,9.2
Union,3,March,2011,9.4
Union,2,February,2011,9.6
Union,1,January,2011,10.1
Van Buren,12,December,2018,3.9
Van Buren,11,November,2018,3.8
Van Buren,10,October,2018,3.9
Van Buren,9,September,2018,4
Van Buren,8,August,2018,4.3
Van Buren,7,July,2018,4.6
Van Buren,6,June,2018,5
Van Buren,5,May,2018,3.6
Van Buren,4,April,2018,3.8
Van Buren,3,March,2018,4.5
Van Buren,2,February,2018,4.7
Van Buren,1,January,2018,4.8
Van Buren,12,December,2017,4.1
Van Buren,11,November,2017,4
Van Buren,10,October,2017,3.8
Van Buren,9,September,2017,4.1
Van Buren,8,August,2017,4.5
Van Buren,7,July,2017,5
Van Buren,6,June,2017,5.2
Van Buren,5,May,2017,4
Van Buren,4,April,2017,4.3
Van Buren,3,March,2017,5.4
Van Buren,2,February,2017,5.9
Van Buren,1,January,2017,6.8
Van Buren,12,December,2016,6.1
Van Buren,11,November,2016,5.9
Van Buren,10,October,2016,6.1
Van Buren,9,September,2016,6.4
Van Buren,8,August,2016,6.5
Van Buren,7,July,2016,6.8
Van Buren,6,June,2016,6.8
Van Buren,5,May,2016,5.3
Van Buren,4,April,2016,5.6
Van Buren,3,March,2016,6.1
Van Buren,2,February,2016,6.1
Van Buren,1,January,2016,6.6
Van Buren,12,December,2015,5.9
Van Buren,11,November,2015,6.3
Van Buren,10,October,2015,6.4
Van Buren,9,September,2015,6.7
Van Buren,8,August,2015,7.5
Van Buren,7,July,2015,8
Van Buren,6,June,2015,8
Van Buren,5,May,2015,7.2
Van Buren,4,April,2015,6.8
Van Buren,3,March,2015,7.7
Van Buren,2,February,2015,7.8
Van Buren,1,January,2015,8.5
Van Buren,12,December,2014,7.7
Van Buren,11,November,2014,7.8
Van Buren,10,October,2014,7.8
Van Buren,9,September,2014,8.1
Van Buren,8,August,2014,8.6
Van Buren,7,July,2014,9.1
Van Buren,6,June,2014,9.2
Van Buren,5,May,2014,8.1
Van Buren,4,April,2014,8.1
Van Buren,3,March,2014,9.5
Van Buren,2,February,2014,9.7
Van Buren,1,January,2014,9.9
Van Buren,12,December,2013,9.7
Van Buren,11,November,2013,9.9
Van Buren,10,October,2013,10.4
Van Buren,9,September,2013,10.3
Van Buren,8,August,2013,10.4
Van Buren,7,July,2013,11.2
Van Buren,6,June,2013,11.8
Van Buren,5,May,2013,10.2
Van Buren,4,April,2013,10.3
Van Buren,3,March,2013,11
Van Buren,2,February,2013,11.7
Van Buren,1,January,2013,11.8
Van Buren,12,December,2012,10.2
Van Buren,11,November,2012,9.4
Van Buren,10,October,2012,9.5
Van Buren,9,September,2012,9.6
Van Buren,8,August,2012,10.1
Van Buren,7,July,2012,10.8
Van Buren,6,June,2012,10.7
Van Buren,5,May,2012,9.5
Van Buren,4,April,2012,8.9
Van Buren,3,March,2012,9.6
Van Buren,2,February,2012,9.8
Van Buren,1,January,2012,10
Van Buren,12,December,2011,9.3
Van Buren,11,November,2011,9.5
Van Buren,10,October,2011,9.8
Van Buren,9,September,2011,11
Van Buren,8,August,2011,11.1
Van Buren,7,July,2011,12
Van Buren,6,June,2011,11.8
Van Buren,5,May,2011,11.4
Van Buren,4,April,2011,11.1
Van Buren,3,March,2011,11.1
Van Buren,2,February,2011,11.5
Van Buren,1,January,2011,12.9
Warren,12,December,2018,4.9
Warren,11,November,2018,4.1
Warren,10,October,2018,4.2
Warren,9,September,2018,4.3
Warren,8,August,2018,4.8
Warren,7,July,2018,5.5
Warren,6,June,2018,5.4
Warren,5,May,2018,4.2
Warren,4,April,2018,4.9
Warren,3,March,2018,5.2
Warren,2,February,2018,5.8
Warren,1,January,2018,6.1
Warren,12,December,2017,5
Warren,11,November,2017,4.7
Warren,10,October,2017,4.4
Warren,9,September,2017,4.2
Warren,8,August,2017,4.3
Warren,7,July,2017,5.1
Warren,6,June,2017,5.3
Warren,5,May,2017,4.5
Warren,4,April,2017,4.2
Warren,3,March,2017,5.7
Warren,2,February,2017,6.7
Warren,1,January,2017,7.8
Warren,12,December,2016,6.4
Warren,11,November,2016,6.2
Warren,10,October,2016,5.8
Warren,9,September,2016,6
Warren,8,August,2016,6.3
Warren,7,July,2016,7
Warren,6,June,2016,7
Warren,5,May,2016,5.5
Warren,4,April,2016,6.2
Warren,3,March,2016,7.3
Warren,2,February,2016,7.1
Warren,1,January,2016,7.8
Warren,12,December,2015,7.4
Warren,11,November,2015,7.8
Warren,10,October,2015,7.3
Warren,9,September,2015,7.4
Warren,8,August,2015,7.7
Warren,7,July,2015,9.1
Warren,6,June,2015,9.6
Warren,5,May,2015,8.5
Warren,4,April,2015,8.2
Warren,3,March,2015,10.8
Warren,2,February,2015,10.9
Warren,1,January,2015,11.6
Warren,12,December,2014,9.1
Warren,11,November,2014,9.1
Warren,10,October,2014,7.9
Warren,9,September,2014,7.7
Warren,8,August,2014,8.1
Warren,7,July,2014,9.1
Warren,6,June,2014,9.2
Warren,5,May,2014,8.6
Warren,4,April,2014,8.5
Warren,3,March,2014,10.5
Warren,2,February,2014,10.8
Warren,1,January,2014,10.7
Warren,12,December,2013,10.4
Warren,11,November,2013,10.5
Warren,10,October,2013,11.2
Warren,9,September,2013,9.6
Warren,8,August,2013,9.5
Warren,7,July,2013,10.8
Warren,6,June,2013,11.5
Warren,5,May,2013,10
Warren,4,April,2013,9.8
Warren,3,March,2013,11.4
Warren,2,February,2013,11.7
Warren,1,January,2013,12.8
Warren,12,December,2012,11
Warren,11,November,2012,10.5
Warren,10,October,2012,9.7
Warren,9,September,2012,9.3
Warren,8,August,2012,9.5
Warren,7,July,2012,10.4
Warren,6,June,2012,10.2
Warren,5,May,2012,9.2
Warren,4,April,2012,8.9
Warren,3,March,2012,9.7
Warren,2,February,2012,10.8
Warren,1,January,2012,11
Warren,12,December,2011,10
Warren,11,November,2011,9.4
Warren,10,October,2011,9
Warren,9,September,2011,9.6
Warren,8,August,2011,9.7
Warren,7,July,2011,10.6
Warren,6,June,2011,11.2
Warren,5,May,2011,9.9
Warren,4,April,2011,10.2
Warren,3,March,2011,11.8
Warren,2,February,2011,12.5
Warren,1,January,2011,13.6
Washington,12,December,2018,3.9
Washington,11,November,2018,3.7
Washington,10,October,2018,3.9
Washington,9,September,2018,4.2
Washington,8,August,2018,4.5
Washington,7,July,2018,4.8
Washington,6,June,2018,5.1
Washington,5,May,2018,3.8
Washington,4,April,2018,4
Washington,3,March,2018,5.1
Washington,2,February,2018,6.6
Washington,1,January,2018,6.8
Washington,12,December,2017,4.4
Washington,11,November,2017,4.2
Washington,10,October,2017,4.2
Washington,9,September,2017,4.3
Washington,8,August,2017,4.6
Washington,7,July,2017,4.8
Washington,6,June,2017,4.9
Washington,5,May,2017,4
Washington,4,April,2017,5.2
Washington,3,March,2017,6.2
Washington,2,February,2017,7.9
Washington,1,January,2017,8.6
Washington,12,December,2016,6.9
Washington,11,November,2016,5.6
Washington,10,October,2016,6.1
Washington,9,September,2016,6
Washington,8,August,2016,5.9
Washington,7,July,2016,5.9
Washington,6,June,2016,6.1
Washington,5,May,2016,5.2
Washington,4,April,2016,5.5
Washington,3,March,2016,6.8
Washington,2,February,2016,7.5
Washington,1,January,2016,8.1
Washington,12,December,2015,6.8
Washington,11,November,2015,6.5
Washington,10,October,2015,6.8
Washington,9,September,2015,6.8
Washington,8,August,2015,7
Washington,7,July,2015,7.6
Washington,6,June,2015,7.7
Washington,5,May,2015,7.1
Washington,4,April,2015,7.1
Washington,3,March,2015,8.9
Washington,2,February,2015,10.1
Washington,1,January,2015,10.8
Washington,12,December,2014,8.6
Washington,11,November,2014,8.2
Washington,10,October,2014,8.3
Washington,9,September,2014,8.5
Washington,8,August,2014,8.5
Washington,7,July,2014,8.7
Washington,6,June,2014,8.6
Washington,5,May,2014,8
Washington,4,April,2014,8.1
Washington,3,March,2014,10.5
Washington,2,February,2014,11.3
Washington,1,January,2014,11.2
Washington,12,December,2013,9.7
Washington,11,November,2013,9.8
Washington,10,October,2013,10.1
Washington,9,September,2013,9.8
Washington,8,August,2013,9.7
Washington,7,July,2013,10.3
Washington,6,June,2013,11.1
Washington,5,May,2013,10.2
Washington,4,April,2013,10.4
Washington,3,March,2013,12.3
Washington,2,February,2013,13.4
Washington,1,January,2013,14.1
Washington,12,December,2012,11.5
Washington,11,November,2012,10.2
Washington,10,October,2012,10.5
Washington,9,September,2012,10.2
Washington,8,August,2012,10.5
Washington,7,July,2012,11.2
Washington,6,June,2012,11.3
Washington,5,May,2012,10.7
Washington,4,April,2012,10.4
Washington,3,March,2012,12.7
Washington,2,February,2012,13.9
Washington,1,January,2012,14.3
Washington,12,December,2011,12.1
Washington,11,November,2011,11.8
Washington,10,October,2011,11.7
Washington,9,September,2011,12.2
Washington,8,August,2011,11.9
Washington,7,July,2011,12.2
Washington,6,June,2011,13.3
Washington,5,May,2011,12.6
Washington,4,April,2011,12.7
Washington,3,March,2011,14.9
Washington,2,February,2011,16.1
Washington,1,January,2011,16.4
Wayne,12,December,2018,2.9
Wayne,11,November,2018,3
Wayne,10,October,2018,3.2
Wayne,9,September,2018,3.4
Wayne,8,August,2018,3.5
Wayne,7,July,2018,3.8
Wayne,6,June,2018,4
Wayne,5,May,2018,3.1
Wayne,4,April,2018,3.1
Wayne,3,March,2018,3.6
Wayne,2,February,2018,3.6
Wayne,1,January,2018,3.7
Wayne,12,December,2017,3.2
Wayne,11,November,2017,3.2
Wayne,10,October,2017,3.2
Wayne,9,September,2017,3.3
Wayne,8,August,2017,3.5
Wayne,7,July,2017,3.9
Wayne,6,June,2017,3.9
Wayne,5,May,2017,3.4
Wayne,4,April,2017,3.3
Wayne,3,March,2017,4
Wayne,2,February,2017,4.4
Wayne,1,January,2017,4.8
Wayne,12,December,2016,4.4
Wayne,11,November,2016,4.5
Wayne,10,October,2016,4.8
Wayne,9,September,2016,5
Wayne,8,August,2016,4.9
Wayne,7,July,2016,5.1
Wayne,6,June,2016,5.1
Wayne,5,May,2016,4.1
Wayne,4,April,2016,4.2
Wayne,3,March,2016,4.6
Wayne,2,February,2016,4.5
Wayne,1,January,2016,4.9
Wayne,12,December,2015,4.7
Wayne,11,November,2015,4.9
Wayne,10,October,2015,5.1
Wayne,9,September,2015,5.2
Wayne,8,August,2015,5.3
Wayne,7,July,2015,5.9
Wayne,6,June,2015,6.1
Wayne,5,May,2015,5.5
Wayne,4,April,2015,5.1
Wayne,3,March,2015,5.8
Wayne,2,February,2015,6
Wayne,1,January,2015,6.5
Wayne,12,December,2014,5.7
Wayne,11,November,2014,6
Wayne,10,October,2014,6
Wayne,9,September,2014,6.4
Wayne,8,August,2014,6.8
Wayne,7,July,2014,7.1
Wayne,6,June,2014,6.7
Wayne,5,May,2014,6.1
Wayne,4,April,2014,5.8
Wayne,3,March,2014,6.7
Wayne,2,February,2014,6.8
Wayne,1,January,2014,6.6
Wayne,12,December,2013,6.6
Wayne,11,November,2013,6.8
Wayne,10,October,2013,7.5
Wayne,9,September,2013,7.4
